날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20180109,암니스(A007630),매수,16400,194.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180109,암니스(A007630),매도,18350,194.0,당일목표가매도,11.890243902439025%
20180109,안트로젠(A065660),매수,76595,41.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180109,한빛소프트(A047080),매도,5320,513.0,손절가매도,-9.983079526226735%
20180109,테라젠이텍스(A066700),매도,13000,211.0,손절가매도,-9.722222222222223%
20180110,원익큐브(A014190),매수,2360,1328.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180110,신라젠(A215600),매수,104700,29,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180110,에이테크솔루션(A071670),매수,14400,218,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180110,버추얼텍(A036620),매도,2683,1329.0,목표가매도,12.259414225941423%
20180111,우리기술투자(A041190),매수,7900,347,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180111,우리기술투자(A041190),매도,7110,347,당일손절가매도,-10.0%
20180111,폭스브레인(A039230),매도,2090,1697,날짜지나 매도 : 20180109 ~ 20180111 설정가격매도,11.466666666666667%
20180111,안트로젠(A065660),매도,81200,41,날짜지나 매도 : 20180109 ~ 20180111 설정가격매도,6.012141784711796%
20180111,원익큐브(A014190),매도,2270,1328,매도로직 매도 ,-3.8135593220338984%
20180112,유바이오로직스(A206650),매수,7700,406,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180112,현대약품(A004310),매수,6250,489,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180112,동아에스티(A170900),매수,119000,26,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180112,나노신소재(A121600),매수,19850,157,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180112,신라젠(A215600),매도,99800,29,날짜지나 매도 : 20180110 ~ 20180112 설정가격매도,-4.680038204393505%
20180112,에이테크솔루션(A071670),매도,14150,218,날짜지나 매도 : 20180110 ~ 20180112 설정가격매도,-1.7361111111111112%
20180115,퓨쳐켐(A220100),매수,32100,97,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180115,신신제약(A002800),매수,9940,316,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180115,현대약품(A004310),매도,5630,489.0,손절가매도,-9.92%
20180116,셀트리온제약(A068760),매수,104800,29,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180116,유바이오로직스(A206650),매도,7470,406,날짜지나 매도 : 20180112 ~ 20180116 설정가격매도,-2.987012987012987%
20180116,동아에스티(A170900),매도,126500,26.0,날짜지나 매도 : 20180112 ~ 20180116 설정가격매도,6.302521008403361%
20180116,나노신소재(A121600),매도,20400,157,날짜지나 매도 : 20180112 ~ 20180116 설정가격매도,2.770780856423174%
20180116,신신제약(A002800),매도,11100,316.0,목표가매도,11.670020120724347%
20180117,암니스(A007630),매수,22550,141.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180117,암니스(A007630),매도,20300,141.0,당일손절가매도,-9.977827050997783%
20180117,삼지전자(A037460),매수,14700,217.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180117,버추얼텍(A036620),매수,2289,1299,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180117,버추얼텍(A036620),매도,2051,1299,당일손절가매도,-10.397553516819572%
20180117,지엘팜텍(A204840),매수,4705,677,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180117,퓨쳐켐(A220100),매도,28900,97,손절가매도,-9.968847352024921%
20180118,바이오톡스텍(A086040),매수,13850,222,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180118,바이오톡스텍(A086040),매도,12500,222,당일손절가매도,-9.747292418772563%
20180118,위닉스(A044340),매수,17600,174,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180118,SGA솔루션즈(A184230),매수,2995,1027,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180118,SGA솔루션즈(A184230),매도,3405,1027,당일목표가매도,13.689482470784641%
20180118,셀트리온제약(A068760),매도,100500,29,날짜지나 매도 : 20180116 ~ 20180118 설정가격매도,-4.103053435114504%
20180118,삼지전자(A037460),매도,16446,217.0,목표가매도,11.877551020408163%
20180119,시큐브(A131090),매수,2733,1131,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180119,드림시큐리티(A203650),매수,5690,543,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180119,이니텍(A053350),매수,9890,312.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180119,레고켐바이오(A141080),매수,56900,54,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180119,지엘팜텍(A204840),매도,5110,677,날짜지나 매도 : 20180117 ~ 20180119 설정가격매도,8.607863974495219%
20180119,위닉스(A044340),매도,17150,174,매도로직 매도 ,-2.556818181818182%
20180122,케이사인(A192250),매수,2190,1431,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180122,큐캐피탈(A016600),매수,1290,2435,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180122,큐캐피탈(A016600),매도,1440,2435,당일목표가매도,11.627906976744185%
20180122,시큐브(A131090),매도,3060,1131.0,목표가매도,11.964873765093303%
20180122,드림시큐리티(A203650),매도,6370,543.0,목표가매도,11.950790861159929%
20180123,씨티엘(A036170),매수,4110,801,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180123,이니텍(A053350),매도,10650,312,날짜지나 매도 : 20180119 ~ 20180123 설정가격매도,7.684529828109202%
20180123,레고켐바이오(A141080),매도,60000,54,날짜지나 매도 : 20180119 ~ 20180123 설정가격매도,5.448154657293498%
20180123,케이사인(A192250),매도,2449,1431.0,목표가매도,11.826484018264841%
20180124,대우부품(A009320),매수,3645,923,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180124,버추얼텍(A036620),매수,2236,1503.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180124,비덴트(A121800),매수,17907,187,매수로직 매수 - (돌파(전일종가)) 우선순위 : 11,-
20180124,비덴트(A121800),매도,20088,187,당일목표가매도,12.179594571955102%
20180125,바이로메드(A084990),매수,269200,12,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180125,SCI평가정보(A036120),매수,6120,558,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180125,SCI평가정보(A036120),매도,6850,558,당일목표가매도,11.928104575163399%
20180125,알파홀딩스(A117670),매수,14150,242,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180125,씨티엘(A036170),매도,4050,801,날짜지나 매도 : 20180123 ~ 20180125 설정가격매도,-1.4598540145985401%
20180126,코오롱머티리얼(A144620),매수,4889,719.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180126,아남전자(A008700),매수,4055,867.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180126,대우부품(A009320),매도,3995,923.0,날짜지나 매도 : 20180124 ~ 20180126 설정가격매도,9.602194787379972%
20180126,버추얼텍(A036620),매도,2274,1503,날짜지나 매도 : 20180124 ~ 20180126 설정가격매도,1.6994633273703041%
20180129,텍셀네트컴(A038540),매수,24450,144,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180129,평화홀딩스(A010770),매수,7850,450,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180129,평화홀딩스(A010770),매도,8790,450,당일목표가매도,11.974522292993631%
20180129,바이로메드(A084990),매도,281400,12,날짜지나 매도 : 20180125 ~ 20180129 설정가격매도,4.531946508172362%
20180129,알파홀딩스(A117670),매도,14150,242,날짜지나 매도 : 20180125 ~ 20180129 설정가격매도,0.0%
20180129,코오롱머티리얼(A144620),매도,5470,719.0,목표가매도,11.883820822254041%
20180130,녹십자랩셀(A144510),매수,74600,48,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180130,세화피앤씨(A252500),매수,6000,608,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180130,인트로메딕(A150840),매수,5600,649,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180130,이젠텍(A033600),매수,6120,596,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180130,아남전자(A008700),매도,4225,867.0,날짜지나 매도 : 20180126 ~ 20180130 설정가격매도,4.192355117139334%
20180131,디에이치피코리아(A131030),매수,13200,281,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180131,텍셀네트컴(A038540),매도,24300,144,날짜지나 매도 : 20180129 ~ 20180131  종가청산:144,-0.6134969325153374%
20180131,세화피앤씨(A252500),매도,5400,608.0,손절가매도,-10.0%
20180131,이젠텍(A033600),매도,6850,596.0,목표가매도,11.928104575163399%
20180201,리켐(A131100),매수,28591,129,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180201,리켐(A131100),매도,32066,129,당일목표가매도,12.154174390542478%
20180201,신라섬유(A001000),매수,4070,914,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180201,중앙오션(A054180),매수,2835,1312,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180201,녹십자랩셀(A144510),매도,81900,48,날짜지나 매도 : 20180130 ~ 20180201 설정가격매도,9.785522788203753%
20180201,인트로메딕(A150840),매도,5775,649,날짜지나 매도 : 20180130 ~ 20180201 설정가격매도,3.125%
20180201,디에이치피코리아(A131030),매도,13150,281,매도로직 매도 ,-0.3787878787878788%
20180202,동성제약(A002210),매수,14500,254,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180202,동성제약(A002210),매도,16200,254,당일목표가매도,11.724137931034482%
20180202,에이티넘인베스트(A021080),매수,6850,557,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180202,뉴프라이드(A900100),매수,4505,846,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180202,오성엘에스티(A052420),매수,5398,705.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180202,오성엘에스티(A052420),매도,4859,705.0,당일손절가매도,-9.98517969618377%
20180202,신라섬유(A001000),매도,4555,914.0,목표가매도,11.916461916461916%
20180205,SBI인베스트먼트(A019550),매수,2270,1691.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180205,SBI인베스트먼트(A019550),매도,2046,1691.0,당일손절가매도,-9.86784140969163%
20180205,동성제약(A002210),매수,17500,219,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180205,동성제약(A002210),매도,20150,219,당일목표가매도,15.142857142857144%
20180205,에스제이케이(A080440),매수,5818,656.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180205,에스제이케이(A080440),매도,5228,656.0,당일손절가매도,-10.140941904434515%
20180205,중앙오션(A054180),매도,3140,1312,날짜지나 매도 : 20180201 ~ 20180205 설정가격매도,10.758377425044092%
20180205,뉴프라이드(A900100),매도,5024,846.0,목표가매도,11.520532741398446%
20180206,넥센테크(A073070),매수,5700,680,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180206,삼일제약(A000520),매수,13963,259,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180206,뉴프라이드(A900100),매수,4640,840,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180206,고려제약(A014570),매수,9410,414,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180206,고려제약(A014570),매도,10500,414,당일목표가매도,11.583421891604676%
20180206,씨트리(A047920),매수,8040,484,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180206,씨트리(A047920),매도,9000,484,당일목표가매도,11.940298507462686%
20180206,에이티넘인베스트(A021080),매도,6170,557.0,손절가매도,-9.927007299270073%
20180207,고려제약(A014570),매수,10950,364,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180207,KTB투자증권(A030210),매수,6240,640,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180207,유라테크(A048430),매수,10800,369,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180207,넥센테크(A073070),매도,6380,680.0,목표가매도,11.929824561403509%
20180207,삼일제약(A000520),매도,15637,259.0,목표가매도,11.988827615841869%
20180208,대봉엘에스(A078140),매수,13550,298,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180208,넥센테크(A073070),매수,6150,658.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180208,진양제약(A007370),매수,6930,584,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180208,뉴프라이드(A900100),매도,4575,840.0,날짜지나 매도 : 20180206 ~ 20180208 설정가격매도,-1.4008620689655173%
20180209,텍셀네트컴(A038540),매수,25150,165,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180209,고려제약(A014570),매도,11050,364.0,날짜지나 매도 : 20180207 ~ 20180209 설정가격매도,0.91324200913242%
20180209,KTB투자증권(A030210),매도,5620,640,손절가매도,-9.935897435897436%
20180209,유라테크(A048430),매도,11200,369,날짜지나 매도 : 20180207 ~ 20180209  종가청산:369,3.7037037037037033%
20180209,진양제약(A007370),매도,7760,584.0,목표가매도,11.976911976911978%
20180212,퓨쳐스트림네트웍스(A214270),매수,3505,1185.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180212,고려제약(A014570),매수,13700,301,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180212,명문제약(A017180),매수,9990,412,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180212,대봉엘에스(A078140),매도,13650,298,날짜지나 매도 : 20180208 ~ 20180212 설정가격매도,0.7380073800738007%
20180212,넥센테크(A073070),매도,6250,658,날짜지나 매도 : 20180208 ~ 20180212 설정가격매도,1.6260162601626018%
20180212,텍셀네트컴(A038540),매도,28119,165.0,목표가매도,11.8051689860835%
20180213,피씨엘(A241820),매수,19200,218,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180213,알파홀딩스(A117670),매수,27300,153,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180213,디젠스(A113810),매수,2169,1933,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180214,인디에프(A014990),매수,1585,2586,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180214,퓨쳐스트림네트웍스(A214270),매도,3425,1185,날짜지나 매도 : 20180212 ~ 20180214  종가청산:1185,-2.282453637660485%
20180214,고려제약(A014570),매도,13450,301,날짜지나 매도 : 20180212 ~ 20180214 설정가격매도,-1.824817518248175%
20180214,명문제약(A017180),매도,9250,412,날짜지나 매도 : 20180212 ~ 20180214 설정가격매도,-7.4074074074074066%
20180214,알파홀딩스(A117670),매도,30596,153.0,목표가매도,12.073260073260075%
20180219,알파홀딩스(A117670),매수,30050,139.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180219,알파홀딩스(A117670),매도,33666,139.0,당일목표가매도,12.033277870216306%
